streamid,Year,SPECIES_QUALIFIED,cu_name_pse,cuid,stream_name_pse,PSE_source,TTC_Species,TTC_STOCK_MATCH,TTC_RECORD_MATCH,TTC_METHOD,TTC_QUALITY,POP_ID,IS_INDICATOR,latitude,longitude,Spn_TTC,Spn_Combined
10129,1960,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1961,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1962,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1963,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1964,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1965,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1966,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1967,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1968,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1969,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1970,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1971,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1972,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1973,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1974,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1975,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,NA,NA
10129,1976,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1153,1153
10129,1977,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,2894,2894
10129,1978,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,2676,2676
10129,1979,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,2454,2454
10129,1980,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,2487,2487
10129,1981,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1963,1963
10129,1982,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1969,1969
10129,1983,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,2237,2237
10129,1984,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1572,1572
10129,1985,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1283,1283
10129,1986,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,2607,2607
10129,1987,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,2491,2491
10129,1988,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1994,1994
10129,1989,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,2289,2289
10129,1990,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1742,1742
10129,1991,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,2248,2248
10129,1992,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1242,1242
10129,1993,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,3220,3220
10129,1994,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,3628,3628
10129,1995,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,5394,5394
10129,1996,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,3382,3382
10129,1997,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,2829,2829
10129,1998,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1347,1347
10129,1999,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,2168,2168
10129,2000,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1321,1321
10129,2001,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1738,1738
10129,2002,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,2134,2134
10129,2003,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1661,1661
10129,2004,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,2445,2445
10129,2005,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,963,963
10129,2006,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,566,566
10129,2007,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,676,676
10129,2008,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,466,466
10129,2009,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1518,1518
10129,2010,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,2259,2259
10129,2011,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1610,1610
10129,2012,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,693,693
10129,2013,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1227,1227
10129,2014,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,832,832
10129,2015,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1388,1388
10129,2016,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,646,646
10129,2017,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,443,443
10129,2018,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1087,1087
10129,2019,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1573,1573
10129,2020,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1316,1316
10129,2021,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1380,1380
10129,2022,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,934,934
10129,2023,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1053,1053
10129,2024,CK,Alsek,1004,KLUKSHU RIVER,TTC,Chinook,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44857,Y,60.11586335,-137.0362158,1343,1343
10130,1920,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1921,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1922,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1923,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1924,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1925,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1926,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1927,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1928,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1929,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1930,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1931,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1932,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1933,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1934,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1935,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1936,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1937,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1938,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1939,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1940,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1941,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1942,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1943,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1944,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1945,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1946,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1947,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1948,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1949,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1950,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1951,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1952,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1953,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1954,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1955,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1956,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1957,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1958,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1959,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1960,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1961,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1962,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1963,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1964,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1965,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1966,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1967,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1968,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1969,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1970,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1971,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1972,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1973,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1974,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1975,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1976,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1977,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1978,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1979,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1980,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1981,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1982,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1983,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,NA,NA
10130,1984,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,158,158
10130,1985,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,184,184
10130,1986,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,358,358
10130,1987,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,395,395
10130,1988,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,169,169
10130,1989,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,158,158
10130,1990,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,325,325
10130,1991,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,86,86
10130,1992,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,77,77
10130,1993,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,351,351
10130,1994,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,342,342
10130,1995,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,260,260
10130,1996,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,230,230
10130,1997,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,190,190
10130,1998,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,136,136
10130,1999,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,194,194
10130,2000,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,152,152
10130,2001,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,287,287
10130,2002,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,220,220
10130,2003,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,105,105
10130,2004,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,46,46
10130,2005,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,47,47
10130,2006,CK,Alsek,1004,TAKHANNE RIVER,TTC,Chinook,Alsek River,Takhanne River Aerial Index,Aerial survey,3,44858,Y,60.09442906,-136.9919185,28,28
